codice;regione;denominazione;anno;contributi;valoreProduzione;costiProduzione;costoPersonale;ammortamenti;risultatoEsercizio;totaleAttivo;patrimonioNetto;debiti
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2017;128539000;386942000;378216000;151313000;4621000;172000;557965000;339282000;134779000
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2018;133010000;425838000;419675000;153566000;27941000;74000;527545000;322820000;127083000
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2019;139041819.47;433622482.53;428151938.63;159587696.71;24002335.88;21821.58;503398734;319159352.58;118498801
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2020;202842474.33;480140474.46;468670013.32;170389076.94;34085204.76;79275.62;506120436.99999994;301362738.11;130366164.61
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2021;196303889.04;511554218.94;501831304.56;177080521.63;31283083.74;97599.2;500801613.17;274341571.38;147393056.26
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2022;173807272.44;496130485.93;508124504.19;183813505.71;16985106.01;;525321399.83;282223802.25;168719628.27
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2023;179097683;507909610;518325628;187881754;17892227;96793;505168639;271523127;158203794
190923;Sicilia;"AZIENDA OSPEDALIERO UNIVERSITARIA POLICLINICO G. RODOLICO - SAN MARCO DI CATANIA";2024;200904642;554064550;550912611;196726325;16468556;176181;517235818;261972953;176642507
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2012;67160000;165434000;161801000;99627000;7558000;-2915000;211122000;100664000;105590000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2013;79605000;176683000;167812000;98062000;8170000;;233721000;108907000;118826000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2014;103931000;197688000;183539000;96924000;10429000;35000;239675000;108859000;116229000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2015;88303000;183514000;175492000;92887000;10191000;87000;187783000;106933000;57692000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2016;82206000;181447000;179027000;86392000;9667000;105000;197743000;103207000;53887000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2017;68285000;168682000;162281000;77257000;9149000;242000;202980000;105804000;50511000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2018;64793609;163601800;158286694;77311231;7911866;316869;199153000;102650000;52372000
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2019;59785189;162811684;156871067;77427798;6875381;56311;190481655;108081028;47821313
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2020;77035629;163559117;162073696;77737266;6672979;;194241691;107171495;61015158
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2021;74408890;181707761;175951233;78661623;7361301;;195374904;109550871;57146918
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2022;72773737;186365791;190375561;80170226;7872568;;186544465;107483239;55409145
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2023;86639043;203928415;200073251;83788921;8345125;;199408776;118460997;54638614
190924;Sicilia;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI PAPARDO PIEMONTE DI MESSINA";2024;94560851;212250252;212238992;86261293;9452893;;191526274;111986129;49529680
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2012;56756000;181871000;177348000;58132000;2924000;34000;160026000;43158000;104580000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2013;57811000;185093000;176970000;58464000;3868000;27000;183261000;42336000;122797000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2014;60185000;188142000;179777000;59136000;4493000;27000;185205000;45781000;117901000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2015;55418000;198844000;191317000;63990000;4310000;109000;146958000;47676000;80589000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2016;56952000;209780000;203339000;64746000;4902000;11000;145509000;51116000;75240000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2017;67728000;218576000;210418000;68054000;3419000;29000;148335000;54077000;68595000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2018;73326000;232376000;225276000;77025000;3998000;14000;210449000;58711000;120334000
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2019;75809829.59;244752546.33;231589534.6;83074384.93;4904008.01;2432.98;157281397.98999998;59176215.24;78616674.05
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2020;150604125.68;288449586.82;251706013.66;88682721.88;6217418.09;27758.09;198650871.41;71465644.99;96875908.77
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2021;132299459.58;294038586.39;285865469.86;95317981.78;6466349.16;22680.54;227570095.08;69882249.12;117402090.99
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2022;126092391.6;279832780.32;287908554.82;101832773.94;6662821.47;48416.01;264983231.47;97110186.17;116208865.22
190925;Sicilia;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO GAETANO MARTINO DI MESSINA";2023;126504382.15;291526742.65;286827290.02;102811215.96;7689081.49;49481.39;252256961.93;95894372.72;99014496.8
